Annual Temperature Rise (°C),Urbanization Rate (%),Deforestation Policies Index (0-10),"Industrial Activity (CO₂ Emissions, metric tons)",Rainfall Levels (mm),Forest Cover Loss (sq km per year)
1.8651334174119218,13.430325147989148,8.018258998755151,2304.0395544517005,815.7086814614224,-13.958263368508682
1.1513305059948393,50.093919368086205,4.663745945045486,3806.144668243808,2864.441243115868,22.526201544610117
0.25223064475082113,67.36469797702367,3.616660831950428,3991.2593524881345,831.4351937112059,21.83572179431674
1.1634430549469534,32.87172233980435,1.0840037271662273,2523.525558542418,2436.6823429544957,20.933980053466467
1.5326944262093047,34.47300791654055,8.759330221862049,4484.263097073375,1162.040804445797,0.7283362507258992
0.8128330731480373,51.744254824774316,7.831600290279028,1411.5753422520581,2833.982859253129,-8.004216060844055
1.7596754958829357,29.19490223869029,1.6811809759772511,2111.933616467506,2299.898848423699,9.908238165838469
1.297365906714729,11.86258562543789,5.1226056387626056,4503.124861787954,2384.534282445922,-4.827250286224389
1.798497836578405,61.46599626711173,4.873748079212449,4491.657910710736,1047.6479326497083,34.49943190718245
1.2470106224946744,53.795493905901715,6.2509155268652865,3459.9925672409363,1607.599941587902,3.4931094556415463
0.26257594400964845,50.652919933896136,9.461868939912613,4309.004680898879,2044.532986473216,-13.119250914495467
0.6193834222103782,61.91788902942762,5.797714417624796,534.98900808554,2424.934045516502,3.9101522283824535
0.40358989650491384,57.26615862934263,5.402172667786186,4338.475383418104,759.898439780974,17.97497280753967
1.8176529954337246,24.41173917248248,0.5032293293466394,1671.037542096111,2905.913291136321,19.03093149293535
1.5208001345749653,34.67367328603458,0.6290747601802393,973.82441089826,2725.55167638639,28.14992505844932
1.352796737820012,18.82770991750375,1.8734679132678889,1272.9121980760272,1175.871476238961,13.39073397505188
0.6019326392632434,19.08999093925167,0.3247077169174828,2148.0456892680468,2556.9006075808297,19.396424353725894
0.36808954410042705,57.33370224495775,7.433528955700124,1330.8408225618894,1795.8098075995586,6.384603696374246
1.5129021759778236,70.10200748877487,7.233303039939631,1670.7811714808454,1654.5162039050467,20.08317623097683
0.9483158917581593,77.39128087027973,1.3605623443164294,761.3945817510462,1286.0852645285136,41.44311439159698
0.45157910430125825,53.98429822846111,8.360789007952809,1551.2661512390928,1952.4214665789812,-1.4457169994706458
1.2332439563305502,22.88709263526699,1.5478603484611198,2904.1906912558056,2324.7227942589943,17.888287346707944
0.08066770427690395,17.39552418142515,3.0117558699735882,2265.0831696462133,1527.3322624068956,-10.145899231927668
0.652340508256507,66.89956800757304,2.48976899161365,1798.9219300559648,2073.0479825207303,24.706677506075202
0.9371139891822693,50.512953345199946,3.7230709857304776,3757.6154313998586,2248.2823028882594,20.591006521380226
0.2959166682188117,53.27995147096039,2.546637658899619,4478.198859827257,2277.8045425382147,23.118708993310406
1.9693089551816791,64.70234621282964,4.889509264384521,3808.2671922217455,629.9152453279506,27.697180535730347
0.4181947291792285,59.229405941271615,4.074078813546854,1726.803440376628,2649.369514212667,3.4640931005107154
0.2607062600865311,68.41207769992677,9.865694907793266,3747.766622404013,1645.63328691262,-11.66328893511671
0.4070697477737928,13.934973382191494,0.5592635012822567,844.7028941228509,1156.0402042405362,9.135869905227437
1.5381222663194485,62.32644457225534,1.4218137638735162,738.5581416473254,1104.411268699204,40.91207135655121
0.8510113185436856,69.55969301254669,0.5282589390860248,1793.5724814771788,1707.535282109876,39.81972973342886
1.130831879505076,30.029452972082005,6.258411949823758,4057.741608315879,2717.078848672398,-9.176911465000703
0.04201831397272149,54.8313091795277,0.5450927741371958,1307.106411487279,1445.8689542066172,32.0716945342563
0.06886261714662911,31.991344468588046,8.364397373761234,409.94170360352996,2374.314366958858,-36.801038465930574
0.8916510996540323,77.05797465377178,5.119386306819278,745.37672251114,742.0468274680466,27.624883476216766
1.633310486403247,12.339650070485263,5.270076245815337,4307.850345794943,1690.1417553776544,3.3919405129071643
1.7704777574151305,50.58549906830685,5.615945077121943,3205.5380952617093,2979.215350981839,18.792893379631558
0.17341313519128043,21.655248293466055,1.7081370630621073,1340.6857005128857,2426.094506980842,-2.7980084011960447
1.0767262042020456,59.855414362401106,1.9769030311448754,2820.9495441080885,1026.3212211015325,32.66011850196219
1.826459372558541,22.312319839306348,3.188173228730047,2685.140149884217,1753.6036842447768,13.86456953502767
0.7759455087957727,26.47682833288503,5.934964158218515,3311.6362943592403,1084.0619091214164,-7.687853478345672
1.6591316628567372,44.60595677320307,2.1011777594021455,1242.6190166659198,1523.9023181562732,27.428229564496693
0.2673913087988724,74.03844649978147,1.1633172713326123,4335.574637252548,2450.2100593374116,43.092516358065296
1.8707889793355974,24.82000605035796,9.701168864184321,1615.9059541920628,2428.0620382260095,-27.924494944520426
1.5028466350626053,20.096801478267245,0.21981814809622913,3501.2451044835607,1070.2509447559628,24.48345518292231
1.8826687855738033,63.12837822978214,8.026974053360217,179.01076722385295,2805.5582953871503,-1.6313732414170046
1.353234467105013,45.04336726337517,7.8803514957502205,1926.0199364813213,1981.420456912067,-5.912041984467184
0.726807863998854,73.82495786672399,2.9721411384509597,1823.3781079981607,1449.8107274050362,27.93954456998259
1.8763623450494449,20.263019001188958,1.356266160073134,2763.073700056771,1754.8389519521515,26.237005617183875
0.551133552618357,55.21495251161275,1.4562864670542341,456.4076827082628,2012.6781335943592,20.880775925959107
0.6643450441234651,26.301540230627054,6.974316172371925,3971.6437312579305,1899.7263296144636,-11.31883544804247
1.4016168360034806,20.973230005614752,6.428065910861736,1167.1259286610857,1716.0125888404455,-8.45909187310566
1.5306325990507725,57.84005906100894,7.827456742513867,3417.48529292185,1762.3320102235002,7.864066669645116
1.8588069676983077,51.557923393611325,9.374811723991046,4035.7394038960565,941.0297760697155,6.257927540704432
0.409604818112419,62.83792208536319,6.91927363266592,2853.1970855834143,2531.8322607616983,-1.5820784613058092
1.595996070438448,31.662380351232766,1.5585153655144346,3730.327712937729,1854.4007998525385,34.12786905912152
1.4770921067939269,41.3580159467533,2.434426167654107,3343.115529853527,827.6996542617578,40.189029533561126
0.12758911250719573,38.383017343129296,8.421937308731145,1842.0960060448374,2415.392753956945,-21.673118122964933
0.7744462824204139,78.88626247765599,2.0930607583420855,4063.40684126447,2831.109945943377,37.49572993456582
0.5655309141201972,30.45742697175715,0.7252231695448141,1544.036712439087,2868.267248092405,14.864090006543652
0.6089808487080608,30.637206684273682,7.032800540422505,2898.9432969824343,1422.544331027932,-17.730502701432226
1.9658937591094017,34.818374618002515,4.025263554901421,3752.4489217935434,838.7921839018851,22.830855754796673
1.2855548269598558,49.5215856903225,9.200400525459036,1956.8839580812871,1795.9990665826629,-13.516513830863836
1.4353523155869992,27.662592098462166,6.502550710936616,1583.5612773253827,781.5230733730517,-0.9554964288487451
1.9532352746300183,74.07029582654917,0.9041897779166075,2350.795449846831,2834.9685462815432,44.611440490955026
0.7544035649152774,28.597989540638444,9.478565672536607,4108.021122310853,958.949068387865,-21.934490130547413
1.6036803369056118,72.70710120921362,2.5855726364024587,4656.616639413757,1131.91464987791,36.02012559322915
0.8690619266089907,17.243254455260924,3.372124904062858,2770.908723013462,1516.591317212426,-4.422562981942614
1.7390673436299595,55.95938916797566,4.022604136835421,3341.184406085894,1457.9111713978145,29.3403516487689
0.36131508262260636,73.48898629067706,0.5122429640431325,4526.0407489706795,2486.6572309947223,35.04430856471397
1.8953723541285592,21.81246068787607,4.965154222306048,582.8795719234176,1640.7920513774059,6.596435682335885
0.43754341682175935,77.78288720694785,1.2331849107529225,1237.1850315442086,926.9206500083422,32.025115888923736
0.652441013961863,41.701835229085816,4.009703266883518,3573.610030632754,1168.0247387151853,13.236229771292754
1.512384468213561,76.20005759087171,3.5070978799208428,4136.347863370269,1772.783462968805,34.833351270942586
0.7875102831308134,57.37740305410329,7.728400834265034,4299.442238819832,868.6347935653373,5.842129159145887
1.2164227535328933,31.111080891148607,8.031705116327311,2134.0251665891697,2029.1391891150352,-21.93206148037578
0.889147002138857,23.18117674419745,1.5341288238908801,537.7655212301474,1914.3682663778648,5.877925639211805
1.4847398741795637,31.261453235756957,3.665511873792262,2245.1292387681374,2286.7557909556444,5.549490668943474
0.4566625047372217,16.51121864838725,3.733531610318317,1230.5994920145636,2844.2615384484193,-7.5008464347969745
0.11691597447375401,20.070757644033083,1.5141044393608505,1526.8626294834585,2780.6364027528894,0.657144742929098
0.5998587949461325,17.32623082425368,7.984535050511905,3884.1110285037785,2865.1890451720783,-32.25119724255745
0.9486173297368605,39.60604806190904,7.072283283354233,470.08272152684566,1111.7889925592524,-9.483324306176506
0.33604010438535714,65.69048633803105,1.9038178629703473,4155.14796565544,828.9132665983866,28.648521815918905
0.7095945793127774,19.896848795143814,3.6672190859379903,2195.5785205384286,1255.6917512411212,4.083642517705936
0.799966036587137,19.12243032206351,1.0580502485651422,3020.713262392916,2737.7129319157866,16.45653275138558
0.1147836873765471,55.040026466213156,6.282065970930439,539.2959330548272,2930.1336865587205,-17.662514673900723
1.166614496368409,23.80280873776464,1.2137192454861967,1753.0594839506703,2648.31237767619,17.1936498119156
1.768686855942575,16.832702667629412,9.859341686249177,539.5345031727443,775.044302818859,-28.55603278640507
0.30348582590610484,21.679400474390434,7.806820746878623,4811.564242117437,2868.569995149483,-25.40671060294702
1.195616026803028,74.66119771137433,3.9023854958399506,4055.582081698627,1558.395068376965,33.37208174808884
1.3294784098216925,67.50298769433336,5.7856393227935445,2352.200496346655,523.2757269058842,30.335685961168906
0.8386693608385767,34.784519364856585,9.113418162164088,1195.6524867859885,1605.984351870484,-27.234034237200284
1.40219517472854,55.907453712917494,5.540992803958261,4673.930015724276,615.172924188669,25.946804456051897
0.8214630869820241,47.609297156762665,1.7449848639795518,1788.5233190621616,1859.694802902794,15.434795316871664
1.0092745759548698,57.39869844377947,3.7870335558115933,888.8237152681363,1346.3850685926282,11.392451502935188
0.01470608910885396,57.786980672393156,8.431448650297455,2859.505503424379,1683.5873339851219,-12.306125777212987
1.3834402282693776,54.011381054199504,6.442130159896179,4724.493189689599,2032.9259018577925,12.088298139067073
1.3226853578894489,28.627095797611602,6.507243843338003,118.76842345158062,2672.002739544551,-26.935880703066484
0.07680175465268912,12.73044945339727,8.668214856884891,1266.811731944594,2154.7539411798216,-34.34048892397172
0.7365002147902662,41.889674739307615,8.939730574625047,4698.393438010998,1585.1221711954518,-22.442963615287383
1.9580636815833348,72.36817192834927,9.197925717794362,938.321237600094,2548.5696341759126,3.276340583142118
0.8414731251372336,49.864808096300315,0.948491932531561,654.8929130351173,2763.9553439328306,28.26067268916296
1.0038908102636834,68.26737291913355,5.4412600196310095,2893.9173574190418,799.3999160804931,31.40184926408856
1.8198603163194371,79.41370400728597,7.405095212183186,4323.034734144667,1829.8324438819786,22.221301924121928
1.4345237517315128,21.45313428967934,7.569268451270138,2437.838106700238,1211.2798993561105,-18.697446496949183
1.1641402622484471,58.42443473993876,6.067162019700039,4973.364857754172,617.6529946923686,25.064321754224686
1.595609362682145,57.20055015900172,1.6678733518367417,3427.941327736165,2171.3667377849633,40.884567139857346
1.7287325329119465,78.59688131507949,7.974205539416643,462.9670453311939,2656.926943648064,7.2249301014018155
0.9137761434745337,78.99205137669603,7.201113335149457,4964.877445241679,907.2566361934851,16.75751813820294
0.9502167298636708,58.067502820689064,0.8613577154903629,2098.681760222933,2531.0341440597513,27.246430401498888
0.7721018713036716,27.0530354387536,4.638098246743763,1508.2724158428643,2633.489333842354,-8.549810649819799
1.9334122800369211,65.89890866914193,1.7397739952180358,2833.6079995316395,2785.8511066662086,42.474710549922804
1.3943325085807008,17.492039394772668,3.374770457129719,1591.1071999222352,1163.212722715131,2.677995815559965
0.1664461324161446,64.648951292014,0.18081092205685434,523.6417848887463,2759.882662974723,23.654616562926297
1.725919246626037,73.71372869012875,4.003298684107582,106.99888108796593,1301.6568868410804,33.61498558949239
0.9611198816725361,36.79833763379047,5.498769211562104,2302.9584293092853,1880.845033638757,-7.93216737178199
0.13750781284497493,54.144470648815634,6.195825928270868,4200.630768910302,626.2686770807053,2.1109607185138204
1.099434510326622,40.10999124677784,6.634903451287101,2904.344409587375,609.702720921859,-6.525300968866697
0.8343285579514041,40.643553849168995,8.3629131310246,4996.11576482286,2300.9330318305074,-9.518008350105754
1.7554988097252497,31.725962237568403,2.1546290727573005,1505.54856367128,1611.1999449444777,11.125294104049946
0.40798920721877474,63.349073431522726,1.2048182243846794,1474.2298173242712,1140.7309384230439,33.706655119537274
1.6529292189843658,75.53235949165537,8.515371718979257,882.7723551463266,976.0337400622755,3.9828698519208636
1.1153773823709054,75.85256014641227,1.5661281489264989,903.9115825001423,2174.883727148045,27.66969230903157
0.1092206064269381,22.234689941245367,9.747600813361952,1497.4143204492343,501.0038600633497,-36.85470245071737
1.9436906026509693,71.23205547595961,8.42538229398637,3984.916221840283,2514.7279229921355,21.90720742764705
1.0252304882063998,61.62020089989855,5.008766058895992,4538.208274118595,698.124015324822,26.556581806903914
0.581753708463165,27.69861804832025,9.814214249220253,4877.927131567638,978.7240372702986,-32.19611351325494
0.9388136839785162,14.70992290450602,0.9737672910800421,1238.219305072618,1465.590988247724,3.238301143817317
1.715715567034978,28.759808681906456,3.0306576117510167,4418.357973509049,1712.146849290259,18.106045485466712
0.609806248770127,73.8545765747068,6.382244150406114,1708.4499374589516,1387.4877895348545,21.560332338191742
0.38535279297340064,54.32250724270406,3.5000686847317874,652.9186681327336,1301.7804124607346,6.220163486466025
0.2581424938617629,60.47382626285103,9.283725519807918,4363.122135048811,2909.790030182971,-18.257841567963712
0.5957187967804225,28.00066457763671,0.6562608817781757,3216.917609753731,2103.9492031084856,24.43535039231461
1.560096174080087,60.35717089023742,5.494118320609646,907.1813907972024,558.5823884184705,19.422107225522225
0.9432527303905234,11.968505439454663,5.908662673951145,2206.1731618137123,1575.4397711107829,-9.175506199334379
0.45496320738707996,36.27249420411097,6.527281237772241,1507.5627048976314,2687.5217493599257,-18.633464552099262
0.3323699992194984,53.872734397963185,2.5566622333181446,3710.2933866799654,1253.6404660266699,20.628242161220513
0.6654589530207582,20.226759587892417,3.6456642751986443,2321.7395300589133,736.3908619359706,7.552113733411704
1.8798487457714177,67.61025021128543,8.436805296649776,4947.471731021286,2395.9619289747943,12.402439371547194
0.6860534251800487,26.452190916834304,1.9494276897015983,368.2504130720161,2015.0345798402032,10.646154335965388
1.9762481519092707,55.65967789729124,8.26867847173362,1839.5748040676087,1925.7812695662597,6.08707041067931
0.9704609115307123,38.36379998027308,5.626554229027424,2461.310818838889,633.9413990185199,-1.423609991165831
0.35832783658030176,51.7230516834353,7.621875111940821,2565.354418266767,851.2475244887933,-6.169191150846396
1.7822801835870188,17.521538684023568,7.136073662634716,1648.0855296896202,2056.3734905327847,-7.062826586135557
0.9207107462696538,11.183895994512513,2.0751149538487903,3673.2772205780834,1019.5596036470895,12.058437276858166
1.4193426870090489,73.66950991662108,5.688127364338729,4386.260660095976,1760.175199371061,25.878276236682016
1.9674231664183035,28.874100613702794,8.677231528050925,4699.724579691529,1862.2042150734837,-14.920611099915085
0.100350700639948,67.37739019463214,4.321162368019293,4044.9575463176784,1208.7679756773487,8.57004402217381
0.19338911957513427,79.95452103305401,9.665907702233167,4267.842966802337,2871.062888853732,-14.412417479979592
1.4409134829255124,24.800188059923784,4.52215100101718,2797.671973037978,2606.160267088938,-0.5768740348924957
0.563650006590944,28.56195188283489,1.4278563666788469,4146.852309491392,2305.933769081996,12.268508117202206
0.3686027939001981,56.4001851344266,3.8943468007767326,1587.169154824966,694.9846660235228,6.126713808440869
0.07872375963945899,77.58140442204349,9.517024063905371,2052.5459343351504,765.3250482725487,-1.0854998197777803
0.04369342397240361,74.10700437335207,3.1972084933985423,1652.873767710867,1731.9533646623893,13.295436014739217
1.5489712062395817,45.201286404590945,8.680981598670629,2390.1979436948345,901.7833729774642,-10.092302170539623
0.2688668547391,65.65771977687072,8.812506816818898,1499.3401195693182,2945.663658823685,-13.942137616170799
0.9354412319423018,19.50220971699307,3.5018652433196107,4811.8960670467895,896.3005850685236,13.400606940175647
1.211793630358966,78.42067289428086,0.8325765805063212,1632.938677227774,1718.669588659935,55.54953153574006
0.8567036011376925,77.50472638251905,7.245579091588183,580.4182367436051,1410.3026421037634,10.934157564387341
0.05421330467246621,21.46102705154197,3.1151229901398603,2681.4041136470255,2098.466053635245,2.663590281802759
1.5670030051758177,30.959618736217465,7.8292361425757235,379.7854843813642,822.5910222235623,-15.764826649552477
0.021026449083306975,17.010849825473684,4.426548482604331,641.6615149120446,1575.7910701059773,-6.062406886640591
1.523779788754968,29.02023192287258,4.852667423426215,1175.0080070616068,1186.7625820178591,-5.033117252852913
1.7866089875762454,67.11690525906447,7.779094067485368,2375.316224422494,2719.3788116792202,6.6023719122367694
0.8656798421143446,36.48209250156816,3.823633310616279,2222.929568314237,601.4642803367377,13.224407012358268
1.0710849461955965,16.187787700273084,4.431273453229146,4018.4901238136767,2784.318735016148,-11.693684989954033
0.9539667852353075,33.955786734523315,3.761904687696221,3723.4258040321556,2582.485346382501,2.772182890423765
0.7784172372468776,78.6968333968896,3.6734051527727996,2188.9596405544366,1243.9267911020386,23.982089568404163
1.7748490707407205,54.077851668144206,5.259465769014594,1735.1506171205865,2473.2266366927615,12.989603984320556
1.787867021339981,39.13126624843105,8.087994445011507,1650.697041901343,578.0339008468688,5.679537777183257
0.671632729283069,21.6576959448089,3.6176831192256587,3892.575927740644,2917.163875733484,-1.4254547711732632
1.230139508029396,79.03237580985864,5.242547205377367,355.15479048422173,1816.4873564744732,18.550374748711377
1.8538151242917282,67.45943064841902,6.707273254426008,162.82608260196855,1258.2025651636131,0.8609229288188391
1.924116997882703,29.70341117156436,2.6943944630365504,3998.1675204405756,1406.4580314866926,26.731640220040422
1.017918080844095,14.904808700483262,2.7752280490239256,2438.0172423463414,666.0133836512434,10.583516292192803
0.9056496105686536,13.963789016429063,9.334131270234549,741.3175789125222,2973.373785105098,-46.56985077381298
0.5573886318570516,18.426470465387368,7.235345733310886,1254.2730795130562,598.2298628767311,-21.010612343506917
1.91774374638082,50.653800853009514,5.771866762233088,4669.269370177174,2137.2678078696476,19.53678034755315
0.2856286089457347,75.01343948438446,6.47720054420612,4311.564580562,1606.8398192661457,16.60262160046301
1.15965915209545,44.772039960418915,0.29299443103418366,3577.9467460974656,2872.2905454717875,27.432818910545244
0.5651005350372778,69.00618377193379,6.181029655616968,2462.9036286529004,1114.9993507669878,6.452956357835683
0.5580165806955932,41.21206339018654,5.095088732242019,2649.58576833779,1830.2170598450284,-1.7632122943622033
0.8099371747523769,59.600848203747766,5.457496797794357,4878.698222891398,1705.8905214568824,21.674222005724932
1.997585871631309,61.23109161005506,3.594238268308171,4832.275175033007,2257.1661101252535,40.732492410353366
0.10993261367964413,22.177459413233706,0.8147389771294189,1154.818324350588,670.0255798810513,8.307194355962153
1.157083636407063,35.28512412830682,1.9333923361205219,4074.4123748960587,984.4728250583871,29.840725658179824
0.16514431607055435,54.61115095766167,9.507447132126718,1066.4890642183823,1036.4120502321246,-31.399931077617605
0.30904165998103794,14.948762572905633,4.08699562270934,1146.3336416313618,2345.376887104224,-10.655372574865822
0.8791258835457973,35.30781314340696,4.666831558308642,3412.855867406426,972.8467408168501,1.4243483139113104
1.0209202626928826,47.435962639683474,0.5270978985343899,2084.5053830789875,1933.7294097274416,38.494639463053566
0.517584816729048,79.7357145131247,0.3756622954398059,4664.567594821949,1038.1095512523843,44.05897692287443
0.6329142617488324,43.21734938357085,7.171814470467577,536.1477009904432,2654.062375209946,-19.07495759288132
0.17393404051186612,67.12397299800264,5.380946641211112,2606.4756399665157,2855.4636362240963,7.855272719981055
0.606439567688501,40.24470995466324,5.087059842162667,4600.755499171294,1796.2324373556012,7.859035803584264
1.9331168787610882,65.74735058337961,2.431245304226687,4530.1569363495755,1380.7722105229457,42.73495440546164
1.8894147633449634,51.67903611340759,7.447507316299222,866.993145737132,1085.1444375437477,7.831702259615494
0.66975658027397,72.06168090516789,1.6823657910849188,1896.5247304726367,624.4525038076094,38.71316832606393
1.1417078725575232,38.76597866450769,1.8993474366102003,3133.6948602288116,1171.2501904937385,26.022543304044653
1.8191907822218887,52.30130938750352,4.607121713482755,881.0349353798707,2135.5894498632947,14.639480881934752
0.012367645281793349,54.10130764331792,2.862798621119409,4843.30864302412,1834.0423282730271,19.570882590537455
1.6213671406751837,39.21680592603313,2.4746298123314636,4582.271710765535,2860.1031957023188,31.065011167617662
1.896739105577838,20.101843058123706,6.452376445533316,918.0558772688989,1490.6931562292516,-12.006979753070443
0.18265146866711413,16.549158483863486,6.509717452185445,693.6617601788286,2234.6583558209863,-31.96444505713867
0.32289537206584207,11.167008541974317,8.245170697999292,518.5015657605,1723.3068686878034,-36.41003481109039
1.9214926055427108,71.14739849716503,4.177085669729759,4556.273953779492,1781.4405398105291,32.390303040148055
1.0750802872806926,26.55324385670862,0.7308509102615024,1048.7566679977579,1169.4357865102938,9.945357555182053
0.028393268943447403,24.805472449723766,2.736663849214577,2139.7961498673385,1637.3769421049992,3.836426021052935
0.5152639975270583,61.52247802982458,9.80005463196817,2299.3716916948147,1676.9624925317682,-24.662479593994895
0.8998873485377192,32.401127916117424,5.962585752327021,3035.154116646481,2266.6063043723348,-7.354915485644922
1.3858178220495354,45.42312846882856,7.097370848010202,451.50318436238234,2851.5999979652847,-2.774183811519115
1.4663207562735991,21.37577457082194,0.07357829625414536,1211.117225262528,1323.3031937062606,24.76902718379287
1.9908430258509122,77.18220050233785,5.182057321825209,4664.302895902738,605.5011714532461,38.16509934810298
